Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Some Important Functions,Web Programming with PHP and MySQL,,,,10.1007/978-3-319-22659-0_5,Max Bramer,2015,https://link.springer.com/chapter/10.1007/978-3-319-22659-0_5,Chapter
X-Origin Resources,Beginning JSON,,,,10.1007/978-1-4842-0202-9_9,Ben Smith,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0202-9_9,Chapter
Mixing and Mashing Website Themes,Engineering the Web in the Big Data Era,,,,10.1007/978-3-319-19890-3_4,Linda Di GeronimoAlfonso MuroloMichael NebelingMoira C. Norrie,2015,https://link.springer.com/chapter/10.1007/978-3-319-19890-3_4,Conference paper
Porting Drupal Themes,Migrating from Drupal to Backdrop,,,,10.1007/978-1-4842-1760-3_6,Todd Tomlinson,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1760-3_6,Chapter
404 Errors and Pages,Joomla! 3 SEO and Performance,,,,10.1007/978-1-4842-1124-3_11,Simon Kloostra,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1124-3_11,Chapter
A LAMP of Your Own,Learn Raspberry Pi 2 with Linux and Windows 10,,,,10.1007/978-1-4842-1162-5_8,Peter MembreyDavid Hows,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1162-5_8,Chapter
Getting Started with HTML,Drupal 8 for Absolute Beginners,,,,10.1007/978-1-4302-6467-5_3,James Barnett,2015,https://link.springer.com/chapter/10.1007/978-1-4302-6467-5_3,Chapter
Introduction,Make an E-commerce Site in a Weekend,,,,10.1007/978-1-4842-1672-9_1,Bintu Harwani,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1672-9_1,Chapter
Building an Application with Neo4j,Beginning Neo4j,,,,10.1007/978-1-4842-1227-1_8,Chris Kemper,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1227-1_8,Chapter
Practical Problems of Internet Threats Analyses,Theory and Engineering of Complex Systems and Dependability,,,,10.1007/978-3-319-19216-1_9,Krzysztof CabajKonrad GrochowskiPiotr Gawkowski,2015,https://link.springer.com/chapter/10.1007/978-3-319-19216-1_9,Conference paper
Identifying Inter-Component Control Flow in Web Applications,Engineering the Web in the Big Data Era,,,,10.1007/978-3-319-19890-3_5,William G. J. Halfond,2015,https://link.springer.com/chapter/10.1007/978-3-319-19890-3_5,Conference paper
Predicting Defect Prone Modules in Web Applications,Information and Software Technologies,,,,10.1007/978-3-319-24770-0_49,Mehmet Serdar BiçerBanu Diri,2015,https://link.springer.com/chapter/10.1007/978-3-319-24770-0_49,Conference paper
Design of EMB-Based Mealy FSMs,Logic Synthesis for FPGA-Based Finite State Machines,,,,10.1007/978-3-319-24202-6_7,Alexander BarkalovLarysa TitarenkoMalgorzata KolopienczykKamil MielcarekGrzegorz Bazydlo,2016,https://link.springer.com/chapter/10.1007/978-3-319-24202-6_7,Chapter
Moving Target Defense Against Cross-Site Scripting Attacks (Position Paper),Foundations and Practice of Security,,,,10.1007/978-3-319-17040-4_6,Joe PortnerJoel KerrBill Chu,2015,https://link.springer.com/chapter/10.1007/978-3-319-17040-4_6,Conference paper
Insurance Online: Regulation and Consumer Protection in a Cyber World,"The ""Dematerialized"" Insurance",,,,10.1007/978-3-319-28410-1_5,Aviva AbramovskyPeter Kochenburger,2016,https://link.springer.com/chapter/10.1007/978-3-319-28410-1_5,Chapter
Site Templates,Beginning django CMS,,,,10.1007/978-1-4842-1669-9_4,Nigel George,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1669-9_4,Chapter
Using Files,Web Programming with PHP and MySQL,,,,10.1007/978-3-319-22659-0_7,Max Bramer,2015,https://link.springer.com/chapter/10.1007/978-3-319-22659-0_7,Chapter
"Data Mining in Newt-Omics, the Repository for Omics Data from the Newt",Salamanders in Regeneration Research,,,,10.1007/978-1-4939-2495-0_26,Mario LoosoThomas Braun,2015,https://link.springer.com/chapter/10.1007/978-1-4939-2495-0_26,Protocol
Deploying Azure Web Apps,Pro PowerShell for Microsoft Azure,,,,10.1007/978-1-4842-0665-2_6,Sherif Talaat,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0665-2_6,Chapter
Scripting and Security in Computer Networks and Web Browsers,Guide to Computer Network Security,,,,10.1007/978-1-4471-6654-2_6,Joseph Migga Kizza,2015,https://link.springer.com/chapter/10.1007/978-1-4471-6654-2_6,Chapter
The Dart Comment System,Web Programming with Dart,,,,10.1007/978-1-4842-0556-3_11,Moises BelchinPatricia Juberias,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0556-3_11,Chapter
HTTP Hacks,Understanding Network Hacks,,,,10.1007/978-3-662-44437-5_7,Bastian Ballmann,2015,https://link.springer.com/chapter/10.1007/978-3-662-44437-5_7,Chapter
Creating a Drupal Block Programmatically and Basic MySQL Usage,Drupal 8 for Absolute Beginners,,,,10.1007/978-1-4302-6467-5_11,James Barnett,2015,https://link.springer.com/chapter/10.1007/978-1-4302-6467-5_11,Chapter
Testbeds for WSNs,Wireless Sensor Networks,,,,10.1007/978-981-10-0412-4_5,Hossam Mahmoud Ahmad Fahmy,2016,https://link.springer.com/chapter/10.1007/978-981-10-0412-4_5,Chapter
Mach,JavaScript Frameworks for Modern Web Dev,,,,10.1007/978-1-4842-0662-1_10,Tim AmblerNicholas Cloud,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0662-1_10,Chapter
Automated Security Testing Framework for Detecting SQL Injection Vulnerability in Web Application,"Global Security, Safety and Sustainability: Tomorrow's Challenges of Cyber Security",,,,10.1007/978-3-319-23276-8_14,Nor Fatimah AwangAzizah Abd Manaf,2015,https://link.springer.com/chapter/10.1007/978-3-319-23276-8_14,Conference paper
jQuery and Parse.com,Full Stack JavaScript,,,,10.1007/978-1-4842-1751-1_3,Azat Mardan,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1751-1_3,Chapter
API Design Best Practices,Pro REST API Development with Node.js,,,,10.1007/978-1-4842-0917-2_2,Fernando Doglio,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0917-2_2,Chapter
Implementing a Web-Based Architecture for DICOM Data Capture in Clinical Trials,Bildverarbeitung für die Medizin 2015,,,,10.1007/978-3-662-46224-9_48,Daniel HaakCharles E. PageThomas M. Deserno,2015,https://link.springer.com/chapter/10.1007/978-3-662-46224-9_48,Conference paper
Designing with Distributed Objects,"Object-Oriented Analysis, Design and Implementation",,,,10.1007/978-3-319-24280-4_12,Brahma DathanSarnath Ramnath,2015,https://link.springer.com/chapter/10.1007/978-3-319-24280-4_12,Chapter
Challenges of Fiction in Network Security – Perspective of Virtualised Environments (Transcript of Discussion),Security Protocols XXIII,,,,10.1007/978-3-319-26096-9_16,Radim Ostadal,2015,https://link.springer.com/chapter/10.1007/978-3-319-26096-9_16,Conference paper
Platforms for Delivery of Collaborative Tasks,Assessment and Teaching of 21st Century Skills,,,,10.1007/978-94-017-9395-7_5,Nafisa AwwalPatrick GriffinSam Scalise,2015,https://link.springer.com/chapter/10.1007/978-94-017-9395-7_5,Chapter
Using Drupal Themes,Beginning Drupal 8,,,,10.1007/978-1-4302-6581-8_6,Todd Tomlinson,2015,https://link.springer.com/chapter/10.1007/978-1-4302-6581-8_6,Chapter
Data Interchange,Beginning JSON,,,,10.1007/978-1-4842-0202-9_8,Ben Smith,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0202-9_8,Chapter
Documenting REST Services,Spring REST,,,,10.1007/978-1-4842-0823-6_6,Balaji VaranasiSudha Belida,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0823-6_6,Chapter
Thinking of Everyone: Responsive Web Design for a Math OER Project,Emerging Issues in Smart Learning,,,,10.1007/978-3-662-44188-6_46,Hongxin YanLawrence Poon,2015,https://link.springer.com/chapter/10.1007/978-3-662-44188-6_46,Conference paper
A Survey of HTTP Caching Implementations on the Open Semantic Web,The Semantic Web. Latest Advances and New Domains,,,,10.1007/978-3-319-18818-8_18,Kjetil Kjernsmo,2015,https://link.springer.com/chapter/10.1007/978-3-319-18818-8_18,Conference paper
Chapter 13: Home on the Web,Shell Scripting Recipes,,,,10.1007/978-1-4842-0220-3_13,Chris F. A. JohnsonJayant Varma,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0220-3_13,Chapter
Towards Linked Data Conventions for Delivery of Environmental Data Using netCDF,"Environmental Software Systems. Infrastructures, Services and Applications",,,,10.1007/978-3-319-15994-2_9,Jonathan YuNicholas J. CarAdam LeadbetterBruce A. SimonsSimon J. D. Cox,2015,https://link.springer.com/chapter/10.1007/978-3-319-15994-2_9,Conference paper
The Diffusion of Pastebin Tools to Enhance Communication in FLOSS Mailing Lists,Open Source Systems: Adoption and Impact,,,,10.1007/978-3-319-17837-0_5,Megan SquireAmber K. Smith,2015,https://link.springer.com/chapter/10.1007/978-3-319-17837-0_5,Conference paper
Service in Denial – Clouds Going with the Winds,Network and System Security,,,,10.1007/978-3-319-25645-0_9,Vit BukacVlasta StavovaLukas NemecZdenek RihaVashek Matyas,2015,https://link.springer.com/chapter/10.1007/978-3-319-25645-0_9,Conference paper
Metadata Interoperability and Ingestion of Learning Resources into a Modern LMS,Metadata and Semantics Research,,,,10.1007/978-3-319-24129-6_15,Aikaterini K. KalouDimitrios A. KoutsomitropoulosGeorgia D. SolomouSotirios D. Botsios,2015,https://link.springer.com/chapter/10.1007/978-3-319-24129-6_15,Conference paper
Leveraging Efficient XML Interchange (EXI) for Filter-Enabled Data Dissemination in Embedded Networks,Web Information Systems and Technologies,,,,10.1007/978-3-319-27030-2_6,Sebastian KäbischRichard Kuntschke,2015,https://link.springer.com/chapter/10.1007/978-3-319-27030-2_6,Conference paper
Simple Email Service,Beginning Amazon Web Services with Node.js,,,,10.1007/978-1-4842-0653-9_6,Adam Shackelford,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0653-9_6,Chapter
May I? - Content Security Policy Endorsement for Browser Extensions,"Detection of Intrusions and Malware, and Vulnerability Assessment",,,,10.1007/978-3-319-20550-2_14,Daniel HausknechtJonas MagaziniusAndrei Sabelfeld,2015,https://link.springer.com/chapter/10.1007/978-3-319-20550-2_14,Conference paper
Working with AWS OpsWorks,Beginning Amazon Web Services with Node.js,,,,10.1007/978-1-4842-0653-9_2,Adam Shackelford,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0653-9_2,Chapter
Tracking Middleboxes in the Mobile World with TraceboxAndroid,Traffic Monitoring and Analysis,,,,10.1007/978-3-319-17172-2_6,Valentin ThirionKorian EdelineBenoit Donnet,2015,https://link.springer.com/chapter/10.1007/978-3-319-17172-2_6,Conference paper
Importing and Exporting Data,Beginning Neo4j,,,,10.1007/978-1-4842-1227-1_6,Chris Kemper,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1227-1_6,Chapter
A Social Network Service-Based Environment Monitoring System in Home,Proceedings of the 4th International Conference on Computer Engineering and Networks,,,,10.1007/978-3-319-11104-9_84,Jiajin ZhangLichang ChenQuan GaoZhaobo HuangLin GuoYanxin Yang,2015,https://link.springer.com/chapter/10.1007/978-3-319-11104-9_84,Conference paper
Concepts for a Social Workflow Platform,Foundations for a Social Workflow Platform,,,,10.1007/978-3-658-13533-1_4,M. Sebastian E. K. Görg,2016,https://link.springer.com/chapter/10.1007/978-3-658-13533-1_4,Chapter
Posting JSON,Beginning JSON,,,,10.1007/978-1-4842-0202-9_11,Ben Smith,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0202-9_11,Chapter
Accessibility: An Open Issue in the Interactive Digital Television,Applications and Usability of Interactive TV,,,,10.1007/978-3-319-22656-9_8,Francisco MonteroVíctor López-JaqueroPascual González,2015,https://link.springer.com/chapter/10.1007/978-3-319-22656-9_8,Conference paper
Micro-perspective,Blogosphere and its Exploration,,,,10.1007/978-3-662-44409-2_2,Christoph MeinelJustus BroßPhilipp BergerPatrick Hennig,2015,https://link.springer.com/chapter/10.1007/978-3-662-44409-2_2,Chapter
Introduction,Practical Hadoop Ecosystem,,,,10.1007/978-1-4842-2199-0_1,Deepak Vohra,2016,https://link.springer.com/chapter/10.1007/978-1-4842-2199-0_1,Chapter
Kraken,JavaScript Frameworks for Modern Web Dev,,,,10.1007/978-1-4842-0662-1_9,Tim AmblerNicholas Cloud,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0662-1_9,Chapter
Basics,Full Stack JavaScript,,,,10.1007/978-1-4842-1751-1_1,Azat Mardan,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1751-1_1,Chapter
Application of Heat Pipe in Industry,Heat Pipe Design and Technology,,,,10.1007/978-3-319-29841-2_4,Bahman Zohuri,2016,https://link.springer.com/chapter/10.1007/978-3-319-29841-2_4,Chapter
Effective Purchase Pattern Mining with Weight Based on FRAT Analysis for Recommender in e-Commerce,Computer Science and its Applications,,,,10.1007/978-3-662-45402-2_67,Young Sung ChoKyung Ah KimSong Chul MoonSoo Ho ParkKeun Ho Ryu,2015,https://link.springer.com/chapter/10.1007/978-3-662-45402-2_67,Conference paper
Standardized and Efficient RDF Encoding for Constrained Embedded Networks,The Semantic Web. Latest Advances and New Domains,,,,10.1007/978-3-319-18818-8_27,Sebastian KäbischDaniel PeintnerDarko Anicic,2015,https://link.springer.com/chapter/10.1007/978-3-319-18818-8_27,Conference paper
Application of Mobile Data Capture with Imagery Support,Time-Sensitive Remote Sensing,,,,10.1007/978-1-4939-2602-2_5,Michael E. HodgsonBruce A. DavisDexter AccardoHaiqing XuKaren BeidelSilvia E. Piovan,2015,https://link.springer.com/chapter/10.1007/978-1-4939-2602-2_5,Chapter
Google BigQuery,Building Your Next Big Thing with Google Cloud Platform,,,,10.1007/978-1-4842-1004-8_10,S. P. T. KrishnanJose L. Ugia Gonzalez,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1004-8_10,Chapter
Bringing Forms to Life,PHP Solutions,,,,10.1007/978-1-4842-0635-5_5,David Powers,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0635-5_5,Chapter
Phenome-ing Microbes,Hydrocarbon and Lipid Microbiology Protocols,,,,10.1007/8623_2015_178,Klaus HornischerSusanne Häussler,2015,https://link.springer.com/chapter/10.1007/8623_2015_178,Protocol
Lightening Your Workload with Includes,PHP Solutions,,,,10.1007/978-1-4842-0635-5_4,David Powers,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0635-5_4,Chapter
Functional Web and Mobile Development in F#,Central European Functional Programming School,,,,10.1007/978-3-319-15940-9_9,Adam Granicz,2015,https://link.springer.com/chapter/10.1007/978-3-319-15940-9_9,Chapter
ROBOTIS’ Robot Systems,Exploring Robotics with ROBOTIS Systems,,,,10.1007/978-3-319-20418-5_2,Chi N. Thai,2015,https://link.springer.com/chapter/10.1007/978-3-319-20418-5_2,Chapter
Advanced Couchbase Techniques,Pro Couchbase Server,,,,10.1007/978-1-4842-1185-4_7,David OstrovskyMohammed HajiYaniv Rodenski,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1185-4_7,Chapter
HTML5 APIs,HTML5 Programmer’s Reference,,,,10.1007/978-1-4302-6368-5_3,Jonathan Reid,2015,https://link.springer.com/chapter/10.1007/978-1-4302-6368-5_3,Chapter
Tools and Helpers,Beginning App Development with Parse and Phonegap,,,,10.1007/978-1-4842-0235-7_4,Wilkins FernandezStephan Alber,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0235-7_4,Chapter
You Are Not a Unique Snowflake,Machine Learning Projects for .NET Developers,,,,10.1007/978-1-4302-6766-9_5,Mathias Brandewinder,2015,https://link.springer.com/chapter/10.1007/978-1-4302-6766-9_5,Chapter
The Dark Side of the Code,Security Protocols XXIII,,,,10.1007/978-3-319-26096-9_1,Olgierd PieczulSimon N. Foley,2015,https://link.springer.com/chapter/10.1007/978-3-319-26096-9_1,Conference paper
Online Open Neuroimaging Mass Meta-Analysis with a Wiki,The Semantic Web: ESWC 2012 Satellite Events,,,,10.1007/978-3-662-46641-4_19,Finn Årup NielsenMatthew  J. KemptonSteven C. R. Williams,2015,https://link.springer.com/chapter/10.1007/978-3-662-46641-4_19,Conference paper
Enabling the Network with Disabled-User-Friendliness,Emerging ICT for Bridging the Future - Proceedings of the 49th Annual Convention of the Computer Society of India (CSI) Volume 1,,,,10.1007/978-3-319-13728-5_20,T. K. S. Lakshmi PriyaS. Ananthalakshmi,2015,https://link.springer.com/chapter/10.1007/978-3-319-13728-5_20,Conference paper
Characterization of Source Code Defects by&#xa0;Data Mining Conducted on GitHub,Computational Science and Its Applications -- ICCSA 2015,,,,10.1007/978-3-319-21413-9_4,Péter GyimesiGábor GyimesiZoltán TóthRudolf Ferenc,2015,https://link.springer.com/chapter/10.1007/978-3-319-21413-9_4,Conference paper
Web Services,Pivotal Certified Spring Enterprise Integration Specialist Exam,,,,10.1007/978-1-4842-0793-2_3,Lubos Krnac,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0793-2_3,Chapter
Deploying Linked Open Data: Methodologies and Software Tools,Materializing the Web of Linked Data,,,,10.1007/978-3-319-16074-0_3,Nikolaos KonstantinouDimitrios-Emmanuel Spanos,2015,https://link.springer.com/chapter/10.1007/978-3-319-16074-0_3,Chapter
Working with Views,Pro Couchbase Server,,,,10.1007/978-1-4842-1185-4_5,David OstrovskyMohammed HajiYaniv Rodenski,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1185-4_5,Chapter
Pages That Remember: Simple Login and Multipage Forms,PHP Solutions,,,,10.1007/978-1-4842-0635-5_9,David Powers,2014,https://link.springer.com/chapter/10.1007/978-1-4842-0635-5_9,Chapter
OpsWorks Part II: Databases and Scaling,Beginning Amazon Web Services with Node.js,,,,10.1007/978-1-4842-0653-9_3,Adam Shackelford,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0653-9_3,Chapter
Introduction to MongoDB,The Definitive Guide to MongoDB,,,,10.1007/978-1-4842-1182-3_1,David HowsPeter MembreyEelco PluggeTim Hawkins,2015,https://link.springer.com/chapter/10.1007/978-1-4842-1182-3_1,Chapter
Getting Started with Amazon Web Services,Beginning Amazon Web Services with Node.js,,,,10.1007/978-1-4842-0653-9_1,Adam Shackelford,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0653-9_1,Chapter
